e0443500-cc0d-463a-8a65-5ba9728699a6,445,40.77005,-73.91607,2022-10-26 03:09:24.832490 UTC,10.353,0.023265168,enroute,1
606e22ef-63fc-47f6-b515-5f79329a0863,38,40.77333,-73.95196,2022-10-26 03:09:29.408280 UTC,0.8781347,0.023108808,enroute,1
d5a1d024-4dad-49a7-b1cd-a7d6a1a831e1,274,40.73239,-73.97407,2022-10-26 03:09:34.087020 UTC,6.9325294,0.025301203,enroute,1
42457f90-72f3-4a4f-8602-9859581c292e,31,40.72981,-73.9869,2022-10-26 03:10:03.821150 UTC,1.8044777,0.058208957,enroute,1
2d1abe17-25a1-4b14-aaba-596dfe540fef,932,40.73625,-73.90985,2022-10-26 03:10:06.398270 UTC,23.04,0.02472103,enroute,1
9e989281-3cbd-4ad8-85c0-f1fd7484fa15,352,40.72891,-73.97168,2022-10-26 03:10:04.356180 UTC,6.548837,0.018604651,enroute,1
a743034a-6fef-4025-8089-b6caddecb111,576,40.73584,-73.97505,2022-10-26 03:10:08.003370 UTC,13.77942,0.023922604,enroute,1
246c1600-5b8c-4823-8548-aa1413e4e98c,213,40.77102,-73.96364,2022-10-26 03:10:11.015860 UTC,8.541625,0.040101524,enroute,1
afef3399-d14b-4c72-a219-a4ba17f71327,20,40.73156,-73.9916,2022-10-26 03:10:19.694560 UTC,1.6296296,0.08148148,enroute,1
eafa99cd-1f73-45aa-bda3-93a5a5cedc80,178,40.79471,-73.96989,2022-10-26 03:10:26.657340 UTC,5.859901,0.032920793,enroute,1
8fc4db20-1e45-4a52-9339-7179d207cc10,587,40.76372,-73.95326,2022-10-26 03:10:31.257430 UTC,13.52283,0.02303719,enroute,1
9b00f10d-d27b-49d7-ba25-ed51968a74e9,2938,40.78631,-73.94986,2022-10-26 03:10:42.711520 UTC,63.171085,0.02150139,enroute,1
862e6339-67e0-4121-9381-cf19b3a9f271,425,40.75737,-73.95963,2022-10-26 03:10:48.279220 UTC,9.151138,0.02153209,enroute,1
31094115-ab1a-46bb-b920-485784438e2e,2773,40.69584,-73.96527,2022-10-26 03:10:48.914540 UTC,58.989437,0.021272786,enroute,1
cb800e5f-7ea4-49aa-b213-5a038d127214,561,40.73321,-73.97428,2022-10-26 03:10:55.014210 UTC,14.88587,0.026534528,enroute,1
2a8b1546-7149-4023-99d3-705d90b9d12c,354,40.77619,-73.98763,2022-10-26 03:11:00.668110 UTC,9.880159,0.027910054,enroute,1
7f82dab6-6117-4f39-98e6-848478cf17f8,744,40.73557,-73.91506,2022-10-26 03:11:07.295100 UTC,13.748441,0.018479086,enroute,1
f4aa054d-48e9-476a-81cc-02ea97e84063,1425,40.80586,-73.93255,2022-10-26 03:11:09.604190 UTC,29.598501,0.020770878,enroute,1
1d9cb6ed-9465-4118-ad1f-0025c3ae49c4,266,40.72351,-73.99111,2022-10-26 03:11:20.891940 UTC,5.9111114,0.022222223,enroute,1
c8d69976-95a9-49a5-a806-e441384f635c,87,40.72481,-73.86962,2022-10-26 03:11:26.887160 UTC,3.1577778,0.036296297,enroute,1
cbeb9935-b94a-42f6-89c5-e147dd8078dd,538,40.67197,-73.99887,2022-10-26 03:11:38.272780 UTC,15.823529,0.029411765,enroute,1
44fc1eab-f7e0-4f86-8731-b1b3655c00eb,99,40.68874,-73.99895,2022-10-26 03:11:43.896460 UTC,2.582027,0.02608108,enroute,1
